text	label_x	label_y	_merge
Why can't I use my beneficiary?	beneficiary_not_allowed		left_only
In the App I see a payment that is not mine.	card_payment_not_recognised		left_only
I need some help with identity verification.	verify_my_identity		left_only
Duplicate transactions appear on my account	transaction_charged_twice		left_only
I want to reverse my transaction from earlier	cancel_transfer		left_only
I payed with the card and there was an extra fee?	card_payment_fee_charged		left_only
Hello, I went ahead and checked my account details to be sure, and they are definitely correct.  I've had a transfer pending for a while, and I can't understand why it hasn't gone through yet.	pending_transfer		left_only
I have heard about these disposable virtual cards but don't understand how they work.	get_disposable_virtual_card		left_only
I just moved. How do I give you my new address?	edit_personal_details		left_only
I cannot find my PIN.	get_physical_card		left_only
I don't understand where this charge came from.	card_payment_not_recognised		left_only
How can many disposable cards can I have per day?	disposable_card_limits		left_only
What are the benefits to verifying the top-up?	verify_top_up		left_only
I tried transferring to an account but it won't let me.	beneficiary_not_allowed		left_only
i transfered however its still pending	pending_transfer		left_only
I returned an item but don't see it on my account?	Refund_not_showing_up		left_only
I attemped a transfer and it didn't go through.	failed_transfer		left_only
Can i change my PIN at the ATM?	change_pin		left_only
There is a payment on my card that I do not recognize.	card_payment_not_recognised		left_only
I see what looks like duplicate charges on account.	transaction_charged_twice		left_only
I can't find my password	passcode_forgotten		left_only
What is the length of time for one of these items to come to the U.S?	card_delivery_estimate		left_only
Do you issue cards for someone living in the US?	country_support		left_only
HELP. My account has been deducted already and the Seller says they haven't received the money yet? When can they expect it?	reverted_card_payment?		left_only
You accepts my card?	card_acceptance		left_only
Where can I activate my card?	activate_my_card		left_only
Transfer unable to be completed, states 'declined'	declined_transfer		left_only
What do I do if my card was stolen.	lost_or_stolen_card		left_only
Can you please help me in canceling my order.	request_refund		left_only
My transfer says pending. What does that mean?	pending_transfer		left_only
Where are the locations of ATMs that accept this card?	atm_support		left_only
Is the fee with my cash withdrawal a mistake?	cash_withdrawal_charge		left_only
Why would my card payment be cancelled?	reverted_card_payment?		left_only
my phone was taken! can you place cancel my account so no one uses it	lost_or_stolen_phone		left_only
Why are you charging me a transfer fee?	transfer_fee_charged		left_only
There is a cash withdrawl I don't remember.	cash_withdrawal_not_recognised		left_only
How long will this transfer from europe take?	transfer_timing		left_only
I sent a payment but now it's not showing up.	reverted_card_payment?		left_only
I found a transfer fee - is that correct?	transfer_fee_charged		left_only
Why did my top-up fail?	top_up_failed		left_only
Is it possible for me to get money out in a different currency?	receiving_money		left_only
I bought something online a couple days ago, sent the money immediately online but the seller says it's still not there yet. How long do EU transfers actually take?	pending_transfer		left_only
Help! In the app there is a payment that I don't remember.	card_payment_not_recognised		left_only
If my transfer is from Europe how long will it take?	transfer_timing		left_only
I don't know if I made this payment on my card.	card_payment_not_recognised		left_only
I go the wrong exchange rate applied to my purchase in a foreign country.	card_payment_wrong_exchange_rate		left_only
How old does my kids need to be to open an account?	age_limit		left_only
It won't let me verify my identity.	unable_to_verify_identity		left_only
Can you tell me why you won't let me get my own money out of the money machine? I know I used the right PIN.	declined_cash_withdrawal		left_only
My account shows a direct debit charge that I have never seen before	direct_debit_payment_not_recognised		left_only
Tell me why my topup wouldn't go through?	top_up_failed		left_only
Fix my top up	top_up_failed		left_only
Why did the app deny my top up?	top_up_failed		left_only
I don't have any idea what's going on but all of my transfers keep getting declined. I have double-checked over all of my recipient names and they are correct.	declined_transfer		left_only
"I recently made a payment, and it is showing up in my account as ""pending"". What does that mean?"	pending_card_payment		left_only
For my account, how do I transfer money in?	transfer_into_account		left_only
Was my card payment reverted?	reverted_card_payment?		left_only
Is it possible to refund an item?	request_refund		left_only
Why are my payments not working and show pending?	pending_card_payment		left_only
My passcode won't work.	passcode_forgotten		left_only
I want to transfer money with my credit card.	topping_up_by_card		left_only
How can I link my bank to my top up account?	transfer_into_account		left_only
Is it acceptable to use my card anywhere?	card_acceptance		left_only
What will I need to configure if my salary is in GBP?	receiving_money		left_only
I want to change my account details.	edit_personal_details		left_only
Is a copy of the police report necessary for completing the report process?	lost_or_stolen_card		left_only
I found a charge for a direct debit that was not made by me.	direct_debit_payment_not_recognised		left_only
Can someone help with my passcode?	passcode_forgotten		left_only
Can you freeze my account?  I just saw there are transactions on my account that I don't recognize.  How can I fix this?	card_payment_not_recognised		left_only
When does the money get transferred to my account	transfer_timing		left_only
can i go into my app to find my pin	get_physical_card		left_only
I was informed that transfers were free. I noticed I have a fee but why?	transfer_fee_charged		left_only
Where can I find instructions to change my PIN?	change_pin		left_only
I submitted a transaction but it was for the incorrect account.	cancel_transfer		left_only
Is there a limit on disposable cards?	disposable_card_limits		left_only
How do I change the details in my account?	edit_personal_details		left_only
How do I update the PIN on my account?	change_pin		left_only
Can I get some help activating my new card?	activate_my_card		left_only
Is there a verification code for top-ups?	verify_top_up		left_only
I cannot make transactions with my virtual card.	virtual_card_not_working		left_only
I am trying to exchange crypto and it's not working. Tell me how to fix this.	beneficiary_not_allowed		left_only
Can you please help me with this exchange?  I am trying to get crypto and the app won't let me.	beneficiary_not_allowed		left_only
I did not get as much cash as I requested at the ATM.	wrong_amount_of_cash_received		left_only
How can I get my card to work?	card_not_working		left_only
Is there a charge for getting cash?	cash_withdrawal_charge		left_only
How can I receive money from my friend?	receiving_money		left_only
Why is my transfer not working? I tried multiple times to transfer money, and all that happens is an error message pops up.	beneficiary_not_allowed		left_only
I need help resetting my passcode to access my app.	passcode_forgotten		left_only
I tried to get money out of an ATM in Notting Hill earlier, but it didn't work. Is my card actually working? It's the first time I tried using it	declined_cash_withdrawal		left_only
Will my friend be able to top off my account?	topping_up_by_card		left_only
I won't verify my identity.	why_verify_identity		left_only
My salary is deposited in GBP. Do I need to choose the currency?	receiving_money		left_only
I want to order a card. Where do you deliver to?	order_physical_card		left_only
I noticed a charge for a transfer.  Why is this?  Is it because I did an international transfer?	transfer_fee_charged		left_only
Last week I put a cash deposit into my account and it is still isn't there.	balance_not_updated_after_cheque_or_cash_deposit		left_only
There's a problem - I bought something about a week or two ago but just today the payment somehow came back into my account! I already received the item though, what's going on here?	reverted_card_payment?		left_only
Do I have to go somewhere to activate my card?	activate_my_card		left_only
Would it be possible to activate my card?	activate_my_card		left_only
my cash balance less than what I thought	wrong_amount_of_cash_received		left_only
I was using a foreign currecy to make a payment and the applied the wrong rate.	card_payment_wrong_exchange_rate		left_only
Why was there an extra charge because I used my card to pay?	card_payment_fee_charged		left_only
I wanted to top up my account and it doesn't look like it worked	top_up_failed		left_only
My card payment reverted back, I think.	reverted_card_payment?		left_only
There is a withdrawal in my account I didn't make.	cash_withdrawal_not_recognised		left_only
Why have i been charged a fee for using my card?	card_payment_fee_charged		left_only
Is my card usable anywhere?	card_acceptance		left_only
I see an extra $1  charge on my statement, why is this?	extra_charge_on_statement		left_only
can i top up with check?	top_up_by_cash_or_cheque		left_only
Who should I contact if the amount of my withdrawal doesn't correspond to the amount that I tried to take out of my account?	wrong_amount_of_cash_received		left_only
Where is my recent refund in the my statement?	Refund_not_showing_up		left_only
why did the app refuse to make an approved payment	reverted_card_payment?		left_only
Do ATM cash withdrawals carry a charge now? They've been free in the past, but all of a sudden I have to pay to make ATM withdrawals?	cash_withdrawal_charge		left_only
How can someone add money to my account?	topping_up_by_card		left_only
where can user find pin?	get_physical_card		left_only
I need to change my name, since i just got married	edit_personal_details		left_only
What do i need to verify my id?	unable_to_verify_identity		left_only
I need to verify my identity. How do I do that?	verify_my_identity		left_only
I don't understand how to top up my account, can you please explain the process?	transfer_into_account		left_only
I guess exchange rate for my payment was not correct, as i charged extra on the last saturday.	card_payment_wrong_exchange_rate		left_only
My transfer has been declined and I know it should have went through.	declined_transfer		left_only
My credit card was declined for top-up. Can you see if there is enough funds in my account?	top_up_failed		left_only
How young can someone be in order to open an account?	age_limit		left_only
The app won't identify me.	unable_to_verify_identity		left_only
Is there a  way to  get around fees	card_payment_fee_charged		left_only
When will my refund come through	Refund_not_showing_up		left_only
Where is the verification code display?	verify_top_up		left_only
Why would a transfer to an account not be allowed?	beneficiary_not_allowed		left_only
I am seeing in the App a some cash withdrawal that its not mine	cash_withdrawal_not_recognised		left_only
Currently I can't get my card to work.	card_not_working		left_only
Am I allowed to give my daughter one of my cards to use?	getting_spare_card		left_only
What, if any, is the limit  for auto top-up?	automatic_top_up		left_only
Where is the option to top up with a cheque?	top_up_by_cash_or_cheque		left_only
Can I get my paycheck through here?	receiving_money		left_only
How do I use auto top up?	automatic_top_up		left_only
I get paid in GBP. Should I configure this and if so, where?	receiving_money		left_only
What are the steps I need to take to verify my identity?	verify_my_identity		left_only
Is Visa or Mastercard available?	visa_or_mastercard		left_only
How much would I be charged for a transfer?	top_up_by_bank_transfer_charge		left_only
The wrong account was used during a transaction.	cancel_transfer		left_only
How do I make my transfer go through	declined_transfer		left_only
Does the fee for exchange change?	card_payment_wrong_exchange_rate		left_only
When will I receive the cash payment from the check I deposited?	balance_not_updated_after_cheque_or_cash_deposit		left_only
i didnt put that money in my account	cash_withdrawal_not_recognised		left_only
How long is the delivery to the US?	card_delivery_estimate		left_only
My card doesn't seem to work.	card_not_working		left_only
What should I do if I think my card was stolen?	lost_or_stolen_card		left_only
What do I need to verify my identity	verify_my_identity		left_only
I made a big purchase that I regretted and cancelled, the merchant said that my refund was submitted. Can you confirm to me that all of my money was truly returned to me?	Refund_not_showing_up		left_only
The top-up has a definite problem! I regularly use your service and haven't had a problem before, but now the top-up just shows pending. Please tell my why it continues to show pending.	pending_top_up		left_only
I would like more physical cards	getting_spare_card		left_only
My app is displaying a payment I didn't make	card_payment_not_recognised		left_only
beneficiary transfer problems?	beneficiary_not_allowed		left_only
What do i have to do to change my name?	edit_personal_details		left_only
Can I get an account for my son?	age_limit		left_only
At what age can my children use your service?	age_limit		left_only
If I don't live in the UK, can I get a card?	country_support		left_only
I can't find my card, it is lost.	lost_or_stolen_card		left_only
Are contactless payments enabled on my new card?	contactless_not_working		left_only
How do I active this card?	activate_my_card		left_only
I have a direct debit that I did not set up	direct_debit_payment_not_recognised		left_only
My card needs to be topped up.	topping_up_by_card		left_only
What is the top-up limit for my card?	top_up_limits		left_only
It seems like I have been waiting forever for this international transfer. Why is it taking so long? C'mon, it's 2018, things happen at a click of a button. All of the account information is correct, so how long will this take?	pending_transfer		left_only
Do you offer services for children to have money saving experience?	age_limit		left_only
My mother deposited a cheque into my account last week, why is it still not showing up?	balance_not_updated_after_cheque_or_cash_deposit		left_only
How do you top up with a cheque?	top_up_by_cash_or_cheque		left_only
Do I need to use a limit on top-ups?	top_up_limits		left_only
Why isn't my purchase exchange rate correct?	card_payment_wrong_exchange_rate		left_only
Is there a reason my refund isn't showing on my statement?	Refund_not_showing_up		left_only
I made a payment that's pending. Will it go through?	pending_card_payment		left_only
How can I get disposable virtual cards?	get_disposable_virtual_card		left_only
I think I lost my phone.  Is there a way to prevent anyone from getting into my account on it?	lost_or_stolen_phone		left_only
Hi something is going on with the app.  I see some payments I didn't make?	card_payment_not_recognised		left_only
Can you elaborate on why I have an extra charge just for transferring?	transfer_fee_charged		left_only
For what reason must I authenticate the top up?	verify_top_up		left_only
Is Apple Pay a possible top up option?	apple_pay_or_google_pay		left_only
Where is the card PIN?	get_physical_card		left_only
My card got blocked, how do I reset?	pin_blocked		left_only
My statement contained a one pound extra fee	extra_charge_on_statement		left_only
I was overcharged an additional pound.	extra_charge_on_statement		left_only
I got less than what i asked for in the ATM, why?	wrong_amount_of_cash_received		left_only
Can I get a card that works in other countries like Africa and Indonesia?	country_support		left_only
What are the countries that you operate in?	country_support		left_only
My identity has been stolen. I still have my physical card but there are charges I didn't make on my account. How do I cancel this card or dispute the charges?	cash_withdrawal_not_recognised		left_only
Is there a reason my payment is still pending?	pending_card_payment		left_only
My PIN number was incorrect, and I can't access it.	pin_blocked		left_only
will i be able to open an account for my daughter	age_limit		left_only
What went wrong when I tried to do my transfer?	failed_transfer		left_only
If I don't have all my documents can they still verify my identity?	verify_my_identity		left_only
I purchased something abroad but the exchange rate is incorrect.	card_payment_wrong_exchange_rate		left_only
How much will it cost me for a SEPA transfer?	top_up_by_bank_transfer_charge		left_only
I do not recognize a direct debit payment that I see on my app	direct_debit_payment_not_recognised		left_only
It looks like my card payment was sent back.	reverted_card_payment?		left_only
What's the earliest time to receive my card?	card_delivery_estimate		left_only
Can I open an account for my offspring?	age_limit		left_only
Somebody made a withdrawal from my account for 500. I have my card so how can this be? Does somebody have a duplicate card or something? Help please.	cash_withdrawal_not_recognised		left_only
I need my card delivered as soon as possible.	card_delivery_estimate		left_only
An ATM swallowed my credit card!	card_swallowed		left_only
Please tell me, do you use Visa or Mastercard?	visa_or_mastercard		left_only
Still waiting on a refund.	Refund_not_showing_up		left_only
How is the PIN delivered?	get_physical_card		left_only
Can you assist me in acquiring a virtual card?	getting_virtual_card		left_only
I need to cancel a transaction.	cancel_transfer		left_only
I'm not in the UK, but can I still get a card?	country_support		left_only
I am getting an error stating my transfer is not possible while transferring money. Let me know the issue as its the first time i am getting error, earlier it used to work.	beneficiary_not_allowed		left_only
There's a payment in the app that I didn't authorize.	card_payment_not_recognised		left_only
Have have a small charge on my account from someone I purchased with but I'm not sure what it relates to.	extra_charge_on_statement		left_only
Do I need to verify my top-up?	verify_top_up		left_only
Where did the extra fee on my statement come from?	extra_charge_on_statement		left_only
There is a Direct Debit that looks suspicious.	direct_debit_payment_not_recognised		left_only
What do I need to do to activate my new card?	activate_my_card		left_only
Why has my top-up been denied?	top_up_failed		left_only
hello I have lost my phone and I'm worried someone's going to steal money from me	lost_or_stolen_phone		left_only
In what way can I use the disposable cards?	get_disposable_virtual_card		left_only
Is there a limit to how many transactions I can make on one disposable card?	disposable_card_limits		left_only
My statement does not reflect that a refund has been issued	Refund_not_showing_up		left_only
How do I order a new card if my current one is about to expire?	card_about_to_expire		left_only
What do I need to show who I am?	verify_my_identity		left_only
What are the fees for using transfer to top off my account?	top_up_by_bank_transfer_charge		left_only
I just got a new card how do I get it to start working?	activate_my_card		left_only
What is the reason my transfer was declined?	declined_transfer		left_only
Someone stole my card!	lost_or_stolen_card		left_only
How can I use my credit card to transfer money?	topping_up_by_card		left_only
I normally don't use ATMs, but I was in a rush today and had to withdraw some cash. The ATM gave me the wrong amount of money and now my app is not showing the same amount as it should. What do I do?	wrong_amount_of_cash_received		left_only
Since I need to exchange currencies frequently, would you be able to offer me a discount?	exchange_charge		left_only
How do I order a virtual card?	getting_virtual_card		left_only
Please help! I was looking at my account and saw a transaction with a seller I don't remember. Is it possible for you to track the sale, because I really don't think I made a payment to them.	direct_debit_payment_not_recognised		left_only
I have an unusual payment in my statement	card_payment_not_recognised		left_only
Can my daughter also have a card issued in her name, but linked to my account?	getting_spare_card		left_only
What do I do if I forgot my PIN?	pin_blocked		left_only
i didnt do this charge	card_payment_not_recognised		left_only
Can I use google pay to top up?	apple_pay_or_google_pay		left_only
What forms of ID do you need for identity verification?	verify_my_identity		left_only
I noticed an extra charge on the purchase that I made last Saturday on my account. Can you see if I received the correct exchange rate?	card_payment_wrong_exchange_rate		left_only
I dont have identification	unable_to_verify_identity		left_only
I have a service fee that I've never seen before. It showed up after I bought something from an international seller online.	transfer_fee_charged		left_only
I deposited cash but it isn't showing up in my account	balance_not_updated_after_cheque_or_cash_deposit		left_only
How can I unlock my pin from too many tries?	pin_blocked		left_only
Where is the cash from my cheque I recently deposited?	balance_not_updated_after_cheque_or_cash_deposit		left_only
What currencies can I use to top up my account?	transfer_into_account		left_only
Why was I unable to complete my transfer?	failed_transfer		left_only
What is the process of card activation?	activate_my_card		left_only
My disposable virtual card was rejected.	virtual_card_not_working		left_only
Why was I not able to complete a transfer?	failed_transfer		left_only
Is it permissible to hold money in multiple currencies?	fiat_currency_support		left_only
Why can I not make a transfer?	failed_transfer		left_only
When will I get a virtual card? I haven't gotten one yet	getting_virtual_card		left_only
I see some fees for cash withdraw.	cash_withdrawal_charge		left_only
who do I talk to, to cancel a transfer?	cancel_transfer		left_only
Why haven't I gotten my payment yet?	pending_card_payment		left_only
what is my monthly spending limit because i was refused my money at an atm	declined_cash_withdrawal		left_only
I got charged fees for withdrawing cash!	cash_withdrawal_charge		left_only
There was an extra fee when I was at the ATM.  Why?	cash_withdrawal_charge		left_only
am i able to receive my salary this way?	receiving_money		left_only
I am not able to purchase anything online! I have been using my card on multiple sites over a period of two weeks and none of the payments have gone through. Why is this happening?	reverted_card_payment?		left_only
Where in the app can I find my PIN?	get_physical_card		left_only
Why is there a direct debit payment on my app that is not from me?	direct_debit_payment_not_recognised		left_only
Where are the virtual cards?	getting_virtual_card		left_only
I was not distributed all of cash that I requested	wrong_amount_of_cash_received		left_only
Are all fiat currencies supported?	fiat_currency_support		left_only
I paid with my card and was charged extra	card_payment_fee_charged		left_only
I tried to top up and suddenly my money disappeared	topping_up_by_card		left_only
It appears my transfer was declined.	declined_transfer		left_only
The $1.00 has still not been reverted as indicated in the previous email.	extra_charge_on_statement		left_only
Why is my money gone right when I attempted to top up	topping_up_by_card		left_only
What do I need for the identity check?	verify_my_identity		left_only
I submitted my transfer but it has been pending for quite a while and I was wondering what takes so long? why hasn't it completed	pending_transfer		left_only
Do I get charged if I am receiving money?	top_up_by_bank_transfer_charge		left_only
The card got declined twice when I tried to use it to buy something online yesterday.	declined_transfer		left_only
So I've been using my account frequently to manage payments for my vacation house in a different country, and now I'm getting hit with ridiculously high fees! What's with that? Ought not I be rewarded as a frequent user?	transfer_fee_charged		left_only
What currency is supported for exchanges and holding?	fiat_currency_support		left_only
The payment I made with my card is not showing up.	reverted_card_payment?		left_only
How do I go about activating my new card?	activate_my_card		left_only
My transfer was declined. Why did this happen?	declined_transfer		left_only
Do you allow exchanges of EUR?	fiat_currency_support		left_only
Someone stole my phone.	lost_or_stolen_phone		left_only
The top-up is pending.	pending_top_up		left_only
i would like to top up with check	top_up_by_cash_or_cheque		left_only
what is the charges for new card?	contactless_not_working		left_only
Why am I being charged a fee for transferring money?	transfer_fee_charged		left_only
lost my card in atm	card_swallowed		left_only
If I were to do a transfer, what is the rate for that?	top_up_by_bank_transfer_charge		left_only
I tried to top up using my card, but now the money just disappeared!	topping_up_by_card		left_only
Do you do Visa or Mastercard?	visa_or_mastercard		left_only
Can I change my information?	edit_personal_details		left_only
How do I claim a refund?	request_refund		left_only
To many charges on my card how do I go about fixing that?	transaction_charged_twice		left_only
Why is my refund not showing up on the statement?	Refund_not_showing_up		left_only
"
I put the wrong pin too many times and now it is blocked. Can you help me unblock it?"	pin_blocked		left_only
How do disposable cards work?	get_disposable_virtual_card		left_only
My card is being declined online. Could you tell me what might be broken or wrong with the account?	declined_transfer		left_only
Do all ATMs accept this card?	atm_support		left_only
want to know how to get virtual card	getting_virtual_card		left_only
I no longer want to transfer funds, can we cancel that transaction?	cancel_transfer		left_only
Please give me a Mastercard instead.	visa_or_mastercard		left_only
The ATM charged me an extra fee, Why?	cash_withdrawal_charge		left_only
I sent you a cheque a few days ago and I noticed that nothing has happened yet. Can you tell me the status of my cheque please?	balance_not_updated_after_cheque_or_cash_deposit		left_only
Can I be charged for exchanging foreign currency?	exchange_charge		left_only
what are the reasons I have to proof my identity to you?	why_verify_identity		left_only
How do I dispute a direct debit on my account?	direct_debit_payment_not_recognised		left_only
We want to start a college fund for my daughter.	age_limit		left_only
Where can I exchange my money for EUR?	fiat_currency_support		left_only
in china, need new card	card_about_to_expire		left_only
Is there places where I can't withdraw money?	atm_support		left_only
i haven't received my order and want a refund	request_refund		left_only
Why can I not choose the card i want?	visa_or_mastercard		left_only
Are there limits as to where my card will be accepted?	card_acceptance		left_only
I completed a payment with my card a while ago. It's still showing up as pending. What time frame does this normally take? It doesn't appear to have worked.	pending_card_payment		left_only
Someone attacked me yesterday and took my things, so I am unable to use the app.  I am in need of some help.	lost_or_stolen_phone		left_only
when should I receive my refund	Refund_not_showing_up		left_only
Can I use this all over the world?	country_support		left_only
What is this fee showing up in my account for?	card_payment_fee_charged		left_only
Where are the virtual cards located?	getting_virtual_card		left_only
How many countries do you support?	country_support		left_only
Hi, As suggested by you, i have asked the seller to initiate the refund, it has been a week and i haven't received my money. Please advise.	Refund_not_showing_up		left_only
Why did you guys charge me an extra €1?	extra_charge_on_statement		left_only
How can I transfer money to my account?	transfer_into_account		left_only
The app is showing a direct debit transaction that I did not perform	direct_debit_payment_not_recognised		left_only
When will I see the cash I deposited this morning as available?	balance_not_updated_after_cheque_or_cash_deposit		left_only
I still do not see the cash deposit in my account from last week. Why?	balance_not_updated_after_cheque_or_cash_deposit		left_only
My account statements show a debit payment that I didn't make it's from some time ago I need to know if it is disputable.	direct_debit_payment_not_recognised		left_only
How do I go about changing my address?	edit_personal_details		left_only
How do i finalize a card payment	pending_card_payment		left_only
I have a new card and I can't add money to it.  I tried about 30 minutes ago and it is still pending.  What do I do?	pending_top_up		left_only
I requested money from the ATM and it didn't give me as much as I requested.	wrong_amount_of_cash_received		left_only
Are there certain ATMs that I can use this card at?	atm_support		left_only
I need assistance completing a transfer. I'm trying to purchase a flat and need the money for the initial mortgage payment. I keep getting an error and the transfer is not going through. What is going on here?	failed_transfer		left_only
Which flat currencies do you support for holding and exchange?	fiat_currency_support		left_only
I've deposited a check in my account but the cash isn't showing as available.	balance_not_updated_after_cheque_or_cash_deposit		left_only
I tried to buy something online yesterday but it kept saying declined. Tried again today but same thing happened. What's broken?	declined_transfer		left_only
Why did I not get a virtual card yet?	getting_virtual_card		left_only
What are the disposable cards for?	get_disposable_virtual_card		left_only
The ATM shows a withdraw of the amount of money I requested but I didn't revieve that amount in cash.	wrong_amount_of_cash_received		left_only
Could you explain your rules for ATM fees?	cash_withdrawal_charge		left_only
Someone has taken my phone from my hotel room!	lost_or_stolen_phone		left_only
How can I transfer money using my credit card?	topping_up_by_card		left_only
If I don't have much money in the account can I auto top-up?	automatic_top_up		left_only
Where can I reset the passcode?	passcode_forgotten		left_only
I don't recognize the direct debit payment from the app.	direct_debit_payment_not_recognised		left_only
"I get a ""decline"" message when doing a transfer"	declined_transfer		left_only
A receiver made me aware that they did not receive the full transfer that I made. The amount was showing to be a bit less. I now have to make a second transfer just to make up the difference. Can you reach out and let me know what's going on?	transfer_fee_charged		left_only
Why is there a payment I didn't do in my app?	card_payment_not_recognised		left_only
Given a choice, I'd rather have Mastercard.	visa_or_mastercard		left_only
Can an apple watch be used to tup-up?	apple_pay_or_google_pay		left_only
After I attempted a transfer, it failed.	failed_transfer		left_only
I prefer using Mastercard, can I substitute?	visa_or_mastercard		left_only
The amount of cash I received was not the full amount	wrong_amount_of_cash_received		left_only
Why does my transfer keep generating an error message?	beneficiary_not_allowed		left_only
I need to update my current address	edit_personal_details		left_only
where do you have locations at	country_support		left_only
What types of foreign money can be used with this service.?	fiat_currency_support		left_only
How can I find the top-up verification code?	verify_top_up		left_only
How can i get multiple disposble cards.	disposable_card_limits		left_only
I need my card frozen cause it was used without my consent to take money out. It was in an odd place.	cash_withdrawal_not_recognised		left_only
Hey, I'm buying a flat and I need my mortgage to go though. However, every time I check I get an error message. Is there any way you can help me with this transfer.	failed_transfer		left_only
My transfer to beneficiary didn't go through	beneficiary_not_allowed		left_only
Do you know what the restriction of the disposable cards are?	disposable_card_limits		left_only
What can I use a virtual disposable card for?	disposable_card_limits		left_only
stop the transaction	cancel_transfer		left_only
Can I make an account for my daughter?	age_limit		left_only
I have been overcharged.	transaction_charged_twice		left_only
How come I was charged an extra fee when paying with the card?	card_payment_fee_charged		left_only
Can I create a disposable virtual card?	get_disposable_virtual_card		left_only
It's been a few days since I've tried to pay a seller but the funds aren't going through. What is happening?	pending_card_payment		left_only
I cannot verify my identity	unable_to_verify_identity		left_only
Can I used my card even if my phone has been stolen?	lost_or_stolen_phone		left_only
help, I see money missing I didn't take out.	cash_withdrawal_not_recognised		left_only
A fee shouldn't apply to me if my card was stolen.	lost_or_stolen_card		left_only
The app doesn't believe that I am me	unable_to_verify_identity		left_only
How can I order virtual cards?	getting_virtual_card		left_only
I used foreign currency to buy something and I think the rate applied is incorrect.	card_payment_wrong_exchange_rate		left_only
Do you guys accept mastercard or visa?	visa_or_mastercard		left_only
How can I verify my top-up card?	verify_top_up		left_only
Can I add other people to my account, so they can top up?	topping_up_by_card		left_only
I'd like more info on getting a virtual card.	getting_virtual_card		left_only
I moved so I need to change my address. How do I do that?	edit_personal_details		left_only
How many card payments can I use on a disposable card?	disposable_card_limits		left_only
I can't see my cash deposit in my account.	balance_not_updated_after_cheque_or_cash_deposit		left_only
One of my charges was declined, but the second one went through.  But I notice on my App that one of them has gone through, and the other one is still pending.  Please ensure that only one charge is processed. Thanks	transaction_charged_twice		left_only
When will my card be activated?	activate_my_card		left_only
Why do I need top-up to be verified?	verify_top_up		left_only
Help me set up a new PIN?	change_pin		left_only
How do I reset a forgotten passcode, please?	passcode_forgotten		left_only
Are there restrictions on new cards in China?	card_about_to_expire		left_only
How do I go forth on verifying my identity?	verify_my_identity		left_only
I'm just wondering when my card will get here.	card_delivery_estimate		left_only
I have lost my credit card in the ATM!	card_swallowed		left_only
My friends would like to add to my account. What is the procedure?	topping_up_by_card		left_only
I made a rent payment from the wrong account yesterday. It absolutely has to go through tomorrow, so can you please reroute the payment to the right account?	cancel_transfer		left_only
I can't use the app.  My phone is lost at the hotel.	lost_or_stolen_phone		left_only
How man currencies can I hold?	fiat_currency_support		left_only
Do I need to make a regular payment before a contactless one?	contactless_not_working		left_only
How to modify my details.	edit_personal_details		left_only
What happens if my card is stuck in the ATM?	card_swallowed		left_only
Why can't I withdraw money?	declined_cash_withdrawal		left_only
Can you make exchanges with the EUR?	fiat_currency_support		left_only
My Apple Pay top up with my American Express card is not working? Please tell me why	apple_pay_or_google_pay		left_only
The date my card expires is coming up	card_about_to_expire		left_only
My phone got stolen, how can I use the app?	lost_or_stolen_phone		left_only
Instructions for activating card	activate_my_card		left_only
Do I qualify for a visa card?	visa_or_mastercard		left_only
extra fees on a cash withdrawal, not cool.	cash_withdrawal_charge		left_only
How long will it take to get to me?	card_delivery_estimate		left_only
Why is there a transaction that shows multiple times?	transaction_charged_twice		left_only
How old do you have to be to get an account?	age_limit		left_only
Help me please, I need to top up cash.	top_up_by_cash_or_cheque		left_only
I made this payment days ago so why hasn't it gone through yet?	pending_card_payment		left_only
has my card payment been reverted?	reverted_card_payment?		left_only
Will I have to pay extra to exchange money?	exchange_charge		left_only
Can I make many disposable cards per day?	disposable_card_limits		left_only
A transaction shows duplicate times.	transaction_charged_twice		left_only
Why hasn't my transfer been made?	failed_transfer		left_only
Help, I don't know what the PIN is to my card?	get_physical_card		left_only
My card needs to be activated asap	activate_my_card		left_only
Tell me about verifying top-up	verify_top_up		left_only
What countries do you do business in?	country_support		left_only
How long will I have to wait for my new card?	card_delivery_estimate		left_only
I wasn't able to use my top up card because the money I put on there wasn't there anymore	topping_up_by_card		left_only
I can not find my card pin.	get_physical_card		left_only
Why was the exchange wrong for the item I purchased?	card_payment_wrong_exchange_rate		left_only
How do I get the Top Up feature on my apple watch working?	apple_pay_or_google_pay		left_only
How do I do a successful transfer to an account?	beneficiary_not_allowed		left_only
I didn't want to make a transaction, I want to revert it	cancel_transfer		left_only
How do I cancel a transaction?	cancel_transfer		left_only
Do I have to use bank approved ATM's	atm_support		left_only
left phone at hotel, how to access app	lost_or_stolen_phone		left_only
How can I access my account when I have lost my phone?	lost_or_stolen_phone		left_only
My transfer is failing when I try to do it.	failed_transfer		left_only
How much is the charge for a foreign currency exchange?	exchange_charge		left_only
Why did you charge me a fee when I made a transfer?	transfer_fee_charged		left_only
I did not get all the cash at ATM.	wrong_amount_of_cash_received		left_only
Why was I charged when taking out money?	cash_withdrawal_charge		left_only
What do you need so I can verify my identity?	verify_my_identity		left_only
I didn't make the direct debit payment on my account.	direct_debit_payment_not_recognised		left_only
